mouse_id,session_id,asset_path,source_sha256,status,rejection_reason,n_behavior_trials,n_valid_behavior_trials,n_aligned_trials,n_rewarded,n_stochastic_omission,separation_mean,separation_ci_low,separation_ci_high,separation_auc,quality_pass
BSD016,p111,sub-BSD016/sub-BSD016_ses-p111.nwb,16f041f4554865cf37d5e7163c8700b69be430e26024fef4cb8a1c4d07397b96,behavior_only,one or both photometry channels are absent,1005,1003,0,0,0,nan,nan,nan,nan,False
BSD016,p112,sub-BSD016/sub-BSD016_ses-p112.nwb,f7c4083b56f57d7c9b532d83bac7f369548677f7432c9efb175962faccbe5f6a,substantive,,998,996,996,584,183,0.6979284990757811,0.6471861353372246,0.749133756527678,0.9334718167527509,True
BSD016,p113,sub-BSD016/sub-BSD016_ses-p113.nwb,6cfae35df897868c4ba07d0af5e93d27f5149366115974f490658306aa9ec4f4,substantive,,976,976,976,576,194,1.2048619739672008,1.1373764071933359,1.2708984545367183,0.961340206185567,True
BSD016,p114,sub-BSD016/sub-BSD016_ses-p114.nwb,c766e3a928feab4930edb60cb3cf88d146580d1e4319a98f70a69fd94f069258,behavior_only,one or both photometry channels are absent,1044,1044,0,0,0,nan,nan,nan,nan,False
BSD016,p115,sub-BSD016/sub-BSD016_ses-p115.nwb,b08643c78257371d31bb8161c32b70bc16e8fcd67c6eed7d60cc7f11c567d1bd,behavior_only,one or both photometry channels are absent,910,909,0,0,0,nan,nan,nan,nan,False
BSD016,p116,sub-BSD016/sub-BSD016_ses-p116.nwb,2de15b047294151853be553817560da24e94b243fb4c0eb2c26a417424b1fc1e,behavior_only,one or both photometry channels are absent,910,908,0,0,0,nan,nan,nan,nan,False
BSD016,p117,sub-BSD016/sub-BSD016_ses-p117.nwb,7e54bd09b992b8e757b20b43f355176db2dd60ec2f36a5791e7b1a4e9da7db6e,behavior_only,one or both photometry channels are absent,1006,1006,0,0,0,nan,nan,nan,nan,False
BSD016,p118,sub-BSD016/sub-BSD016_ses-p118.nwb,7d978cce7024ef52af4941753529c1c183b15c0e0d33c9f1ddd709e104840ff5,truncated,photometry contains only 30 samples,992,990,0,0,0,nan,nan,nan,nan,False
BSD016,p119,sub-BSD016/sub-BSD016_ses-p119.nwb,62b10f3a027a1efef092711ad0770791d202677e4d60a7c0b64c6c86e24ce357,truncated,photometry contains only 40 samples,802,797,0,0,0,nan,nan,nan,nan,False
BSD017,p153,sub-BSD017/sub-BSD017_ses-p153.nwb,b6cd366a0041c2189701dac340c6113b692f80729a4a704a46997a653f4bf9c1,substantive,,790,789,789,458,153,0.8900201479642074,0.7622656613152777,1.018239734105211,0.7943602477381054,True
BSD017,p154,sub-BSD017/sub-BSD017_ses-p154.nwb,34e9c8cfe01f0013b2c6e0cd539b8bcb4d9ff6a15912aff0ddd6aa0ba8aa608c,substantive,,749,744,744,408,136,1.1063966512050987,0.9339084495780486,1.2752860528835228,0.8045703575547867,True
BSD017,p155,sub-BSD017/sub-BSD017_ses-p155.nwb,82bdafd230d41bbbd6981162c7e7bdce5022b3fdf5e608a08ceae92f26bc6617,behavior_only,one or both photometry channels are absent,464,463,0,0,0,nan,nan,nan,nan,False
BSD017,p156,sub-BSD017/sub-BSD017_ses-p156.nwb,7875622abe6db41a2ccc2cd53362167cd20ab5eedb0e86ce02277ca18897a19d,substantive,,1013,1010,1010,552,168,0.8577061345971554,0.7363731328896336,0.9729408167691312,0.7963789682539683,True
BSD017,p157,sub-BSD017/sub-BSD017_ses-p157.nwb,11d25b9a4fd90c263d2f474bb60ddac811cebe8c5a03ddfc880a1e2b2c0593b1,substantive,,819,819,819,485,134,0.12432613033072101,0.11214768082228586,0.13689274299229523,0.8805046930296969,True
BSD017,p158,sub-BSD017/sub-BSD017_ses-p158.nwb,e472d0232466419c0e22cd09309f5280e66f141860568f96201072c586e8f5dd,behavior_only,one or both photometry channels are absent,736,734,0,0,0,nan,nan,nan,nan,False
BSD017,p159,sub-BSD017/sub-BSD017_ses-p159.nwb,bf95c62c1fb908b3e05a1afa3ec9c45eebfa5ec2a318df9261a84ef14424f94d,substantive,,854,851,851,469,139,0.5982567794671221,0.46873905012038525,0.7283469050799013,0.7179518645211762,True
BSD017,p160,sub-BSD017/sub-BSD017_ses-p160.nwb,984697943743ed25a376a4f6ca2c036441c01328cf9f36480121cdcec038bd91,substantive,,844,844,844,443,144,0.8895103042009542,0.7323467064789294,1.0424136387047809,0.7569444444444444,True
BSD017,p161,sub-BSD017/sub-BSD017_ses-p161.nwb,1b3afc373343f4e22fcdfb454082da73cd803da996910c69f58d493e128d8203,behavior_only,one or both photometry channels are absent,731,728,0,0,0,nan,nan,nan,nan,False
BSD017,p162,sub-BSD017/sub-BSD017_ses-p162.nwb,6e0cfa47f5cee6fda640a1d5bebce1cd3a3084d6a579c230dd18ccb5e89622ee,substantive,,959,958,958,506,173,0.4822730018991762,0.356720961781731,0.6080792754960331,0.6547328017546665,True
BSD017,p163,sub-BSD017/sub-BSD017_ses-p163.nwb,ccd6cb1c619d2d1651296ac444ab8cbdb7215f82d221d48955bcc6f4e52024ed,substantive,,956,955,955,532,188,0.8606911252461819,0.7251239004850122,0.9940869565230557,0.7641877299632059,True
BSD017,p164,sub-BSD017/sub-BSD017_ses-p164.nwb,c8935d7d461dd24ffd394dae5504b4c08b2715df86291f4f67ffaa36dcf97f13,behavior_only,one or both photometry channels are absent,651,650,0,0,0,nan,nan,nan,nan,False
BSD017,p167,sub-BSD017/sub-BSD017_ses-p167.nwb,2bdc1aeac53009129da37164f13ea132aca7a425e691810838d0b7368ef4cf7f,behavior_only,one or both photometry channels are absent,723,722,0,0,0,nan,nan,nan,nan,False
BSD019,p139,sub-BSD019/sub-BSD019_ses-p139.nwb,8dd9176bd02610aefbf4130f17dfa652faa10eb66c365ec98dc303799979ebba,substantive,,600,592,592,281,97,2.3878315177956133,2.1826870011478654,2.5901456109077867,0.9346589866823202,True
BSD019,p140,sub-BSD019/sub-BSD019_ses-p140.nwb,e9d6b3b42622178572f0e1ce29ffa6bafeb1ad1a7fe135ac166e17d4084da54b,substantive,,1185,1182,1182,649,203,1.3520660862460787,1.2664633251707154,1.4395401522550226,0.9188140906434302,True
BSD019,p141,sub-BSD019/sub-BSD019_ses-p141.nwb,08b6daf08bd449b624dc215b27a610f94e7a6606049f1d5f67c9d35acea190b2,behavior_only,one or both photometry channels are absent,788,788,0,0,0,nan,nan,nan,nan,False
BSD019,p142,sub-BSD019/sub-BSD019_ses-p142.nwb,82504c1b60552b6a04d5c93dc47ed5efde773437d0b1140d4f2e803f126ad6b5,substantive,,997,995,995,570,191,1.8032474921883213,1.6935247041180623,1.911248152614785,0.9342151189492055,True
BSD019,p143,sub-BSD019/sub-BSD019_ses-p143.nwb,edf3ee3f6cbab2a81f440bc3f1ba73c6765c09d3e94e1cf63215b0e024524fba,substantive,,974,974,974,575,172,1.0325669078309994,0.9734443347153424,1.0919938390180344,0.9553993933265925,True
BSD019,p144,sub-BSD019/sub-BSD019_ses-p144.nwb,cd0d17c2a410f1ff133414837cb1607271ce50cf2e1d8a165ea1b3e1c6dd5ca4,behavior_only,one or both photometry channels are absent,786,785,0,0,0,nan,nan,nan,nan,False
BSD019,p145,sub-BSD019/sub-BSD019_ses-p145.nwb,ede150aeca76633a0599e286fcb4d43d7e681928c40b8c016e05517abfa49244,substantive,,983,980,980,612,167,1.88806734054506,1.774318111604057,1.998501110487503,0.9473112598332746,True
BSD019,p146,sub-BSD019/sub-BSD019_ses-p146.nwb,2324bc357db95b5dcbe86c2b6346a2b83191284fd98c5e79006533b05321a892,substantive,,1078,1076,1076,652,188,0.8535451188561642,0.7915778005496799,0.9159142894140616,0.9028031588565462,True
BSD019,p147,sub-BSD019/sub-BSD019_ses-p147.nwb,0dc987e026c65bd9ae7d9d3b6fe2e2357fbc9faa5f7a595eec3a87ca9827a85f,behavior_only,one or both photometry channels are absent,851,850,0,0,0,nan,nan,nan,nan,False
BSD019,p148,sub-BSD019/sub-BSD019_ses-p148.nwb,3b1b1442aed811a1f6986c027d7128b41f9c804ec4ad7fe4c19678d245564120,substantive,,1080,1079,1070,625,195,1.8838760785939068,1.7747328054520353,1.9919560582345013,0.9375507692307692,True
BSD019,p150,sub-BSD019/sub-BSD019_ses-p150.nwb,bd892e5f7dca8ea7465761e72ff90393714f7e917fe781009172699148649ada,substantive,,1034,1032,1032,620,188,0.7365961945659119,0.6845420973305291,0.7874973117784236,0.9279512697323267,True
BSD019,p151,sub-BSD019/sub-BSD019_ses-p151.nwb,3ecff483503f2a9c5ef9f50bcfbd6b6f35a189bb5d3c48ec0b3ff5b96bf1d432,behavior_only,one or both photometry channels are absent,1081,1081,0,0,0,nan,nan,nan,nan,False
BSD019,p152,sub-BSD019/sub-BSD019_ses-p152.nwb,bd7d582ef7df6d443111b2c5f30254159af37dbf2fcbb1718f3853160ee58625,substantive,,974,973,973,549,184,1.971361580252671,1.8606806401354397,2.0799237041306338,0.960224122911222,True
BSD019,p153,sub-BSD019/sub-BSD019_ses-p153.nwb,ec055e28cc560d2a952c367bf401ccdae2f6bca8bbf200ea770b66cec1386b16,substantive,,744,741,741,456,127,1.5585575335601587,1.4208819206989425,1.6940494735211837,0.9062370493162039,True
